41,9,3,0,18,0,1,1,1,1600714022,false,false,
42,11,2,0,8,0,1,1,1,1600713311,false,false,
43,9,0,0,14,0,1,1,1,1600713660,false,false,
45,3,0,0,44,0,1,1,1,1600714013,false,false,
46,12,0,0,15,0,1,1,1,1600714066,false,false,
47,8,0,1,10,0,1,1,1,1600714190,false,false,
48,18,0,2,23,0,1,1,1,1600715236,false,false,
49,18,1,0,21,0,1,1,1,1600714965,false,false,
50,10,1,0,13,0,1,1,1,1600715103,false,false,
51,9,0,0,18,0,1,1,1,1600715148,false,false,
52,21,0,0,6,0,1,1,1,1600715152,false,false,
55,13,0,0,6,0,1,1,1,1600704308,false,false,
56,1,0,0,22,0,1,1,1,1600713485,false,false,
57,16,0,1,38,0,1,1,1,1600705119,false,false,
58,21,0,0,12,0,1,1,1,1600714985,false,false,
59,0,0,0,23,0,1,1,1,1600713331,false,false,
60,13,1,1,17,0,1,1,1,1600713906,false,false,
61,14,0,0,29,0,1,1,1,1600715405,false,false,
62,28,0,1,28,0,1,1,1,1600715155,false,false,
63,0,0,0,4,0,0,1,1,1599643779,false,false,
64,9,0,0,10,0,1,1,1,1600713750,false,false,
65,7,0,1,23,0,1,1,1,1600711414,false,false,
67,19,1,2,10,0,1,1,1,1600715175,false,false,
68,18,6,0,19,0,1,1,1,1600714675,false,false,
69,2,0,0,13,0,0,1,1,1600700443,false,false,
71,10,5,0,13,0,1,1,1,1600708879,false,false,
72,13,0,2,16,0,1,1,1,1600714395,false,false,
73,22,1,1,7,0,1,1,1,1600715185,false,false,
74,3,0,0,16,0,1,1,1,1600712498,false,false,
75,26,4,0,13,0,1,1,1,1600714718,false,false,
76,11,1,0,20,0,1,1,1,1600713951,false,false,
77,16,1,0,31,0,1,1,1,1600715079,false,false,
78,10,0,0,17,0,1,1,1,1600714818,false,false,
79,7,0,0,10,0,1,1,1,1600712664,false,false,
80,8,0,0,11,0,1,1,1,1600714205,false,false,
81,13,0,1,13,0,1,1,1,1600713082,false,false,
82,11,0,1,11,0,1,1,1,1600714268,false,false,
83,9,0,0,18,0,1,1,1,1600715231,false,false,
84,6,0,0,21,0,1,1,1,1600715257,false,false,
85,7,0,0,16,0,1,1,1,1600714799,false,false,
86,6,1,0,9,0,1,1,1,1600714862,false,false,
87,19,0,1,7,0,1,1,1,1600714751,false,false,
88,10,0,0,13,0,1,1,1,1600715169,false,false,
89,26,0,0,5,0,1,1,1,1600715410,false,false,
90,4,0,0,11,0,1,1,1,1600709166,false,false,
91,7,1,0,8,0,1,1,1,1600710799,false,false,
92,12,0,2,17,0,1,1,1,1600714651,false,false,
93,13,0,0,18,0,1,1,1,1600711598,false,false,
94,10,0,1,8,0,1,1,1,1600714546,false,false,
95,9,0,2,14,0,1,1,1,1600712587,false,false,
96,12,0,0,11,0,1,1,1,1600715347,false,false,
97,3,0,0,16,0,1,1,1,1600713548,false,false,
98,8,0,0,15,0,1,1,1,1600711961,false,false,
99,7,0,0,12,0,1,1,1,1600714592,false,false,
100,5,0,0,26,0,1,1,1,1600712287,false,false,
101,1,0,1,17,0,1,1,1,1600709320,false,false,
102,10,0,0,9,0,1,1,1,1600712145,false,false,
103,15,1,0,10,0,1,1,1,1600714991,false,false,
104,1,0,0,18,0,1,1,1,1600713296,false,false,
105,4,1,0,11,0,1,1,1,1600714599,false,false,
106,12,0,0,1,0,1,1,1,1600713932,false,false,
107,3,1,1,15,0,1,1,1,1600715188,false,false,
108,3,0,0,36,0,1,1,1,1600713064,false,false,
109,4,0,0,19,0,1,1,1,1600714752,false,false,
110,7,0,0,20,0,1,1,1,1600713697,false,false,
111,7,0,0,4,0,1,1,1,1600714252,false,false,
112,6,0,0,5,0,1,1,1,1600704430,false,false,
113,11,0,1,15,0,1,1,1,1600713953,false,false,
114,8,1,1,18,0,1,1,1,1600711829,false,false,
115,5,0,0,18,0,1,1,1,1600715231,false,false,
116,10,2,0,13,0,1,1,1,1600715258,false,false,
117,2,0,0,9,0,1,1,1,1600713480,false,false,
118,2,0,0,13,0,1,1,1,1600713464,false,false,
119,21,0,0,18,0,1,1,1,1600715365,false,false,
120,4,0,0,15,0,1,1,1,1600714456,false,false,
121,4,0,0,11,0,1,1,1,1600715233,false,false,
122,14,0,0,25,0,1,1,1,1600714608,false,false,
123,13,0,0,26,0,1,1,1,1600714619,false,false,
124,9,0,1,13,0,1,1,1,1600714732,false,false,
125,13,0,0,10,0,1,1,1,1600714788,false,false,
126,11,1,0,12,0,1,1,1,1600714001,false,false,
127,5,0,0,22,0,1,1,1,1600713759,false,false,
128,15,1,0,4,0,1,1,1,1600714584,false,false,
129,9,0,1,9,0,1,1,1,1600714846,false,false,
130,12,0,0,19,0,1,1,1,1600714780,false,false,
131,7,1,0,8,0,1,1,1,1600713733,false,false,
132,9,1,0,6,0,1,1,1,1600714922,false,false,
133,8,0,0,15,0,1,1,1,1600713426,false,false,
134,14,0,1,8,0,1,1,1,1600714918,false,false,
135,8,0,0,3,0,1,1,1,1600712774,false,false,
136,4,0,0,30,1,1,1,1,1600715157,false,false,
137,11,0,0,8,0,1,1,1,1600715242,false,false,
138,6,0,1,12,0,1,1,1,1600714450,false,false,
139,9,0,0,2,0,1,1,1,1600714860,false,false,
140,10,0,0,5,0,1,1,1,1600713240,false,false,
141,5,1,0,10,0,1,1,1,1600715201,false,false,
142,8,0,0,11,0,1,1,1,1600713099,false,false,
143,25,0,0,6,0,1,1,1,1600714884,false,false,
144,23,0,0,6,0,1,1,1,1600713249,false,false,
145,12,0,0,11,0,1,1,1,1600714100,false,false,
146,11,0,0,12,0,1,1,1,1600714964,false,false,
147,15,0,0,8,0,1,1,1,1600714743,false,false,
148,4,1,0,23,0,1,1,1,1600715319,false,false,
149,11,1,0,8,0,1,1,1,1600713160,false,false,
150,8,0,0,11,0,1,1,1,1600714882,false,false,
151,8,0,0,15,0,1,1,1,1600714653,false,false,
152,19,0,0,4,0,1,1,1,1600714967,false,false,
153,5,0,0,14,0,1,1,1,1600715187,false,false,
154,19,0,0,0,0,1,1,1,1600714246,false,false,
155,15,0,0,16,0,1,1,1,1600715395,false,false,
156,13,0,0,6,0,1,1,1,1600715370,false,false,
157,23,0,0,0,0,1,1,1,1600714962,false,false,
158,0,0,1,18,0,1,1,1,1600712210,false,false,
159,1,1,0,14,0,1,1,1,1600715005,false,false,
160,0,0,0,23,0,1,1,1,1600715312,false,false,
161,2,0,0,17,0,1,1,1,1600713541,false,false,
162,18,4,1,16,0,1,1,1,1600714506,false,false,
163,12,2,0,15,0,1,1,1,1600715236,false,false,
164,8,1,1,10,0,1,1,1,1600715011,false,false,
165,14,0,0,17,0,1,1,1,1600715111,false,false,
166,8,0,0,15,0,1,1,1,1600711470,false,false,
167,5,0,0,2,0,1,1,1,1600712903,false,false,
168,0,0,0,11,0,0,1,1,1596195142,false,false,
169,15,1,0,12,0,1,1,1,1600715319,false,false,
170,17,0,0,6,0,1,1,1,1600715122,false,false,
171,10,0,0,13,0,1,1,1,1600715239,false,false,
173,14,0,1,4,0,1,1,1,1600713208,false,false,
174,14,0,0,9,0,1,1,1,1600715375,false,false,
175,16,0,0,19,0,1,1,1,1600714615,false,false,
176,4,0,0,15,0,1,1,1,1600715238,false,false,
177,6,0,0,9,0,1,1,1,1600714712,false,false,
178,8,0,0,11,0,1,1,1,1600715333,false,false,
179,4,0,0,19,0,1,1,1,1600715191,false,false,
180,11,0,0,28,0,1,1,1,1600706057,false,false,
181,9,1,2,16,0,1,1,1,1600713597,false,false,
182,5,2,1,8,1,1,1,1,1600715293,false,false,
183,17,0,0,2,0,1,1,1,1600712188,false,false,
184,4,1,0,31,0,1,1,1,1600715174,false,false,
185,5,2,0,10,0,1,1,1,1600712881,false,false,
186,8,0,0,7,0,1,1,1,1600714281,false,false,
187,14,0,0,9,0,1,1,1,1600714758,false,false,
188,14,1,0,17,0,1,1,1,1600714964,false,false,
189,2,0,0,9,0,1,1,1,1600713818,false,false,
190,13,0,0,10,0,1,1,1,1600713828,false,false,
191,10,1,0,5,0,1,1,1,1600707607,false,false,
192,5,0,0,14,0,1,1,1,1600711744,false,false,
193,7,2,0,8,0,1,1,1,1600713179,false,false,
194,12,2,0,7,0,1,1,1,1600715111,false,false,
195,12,1,0,19,0,1,1,1,1600713401,false,false,
196,10,1,0,9,0,1,1,1,1600715371,false,false,
197,7,1,0,12,0,1,1,1,1600714567,false,false,
198,17,0,0,6,0,1,1,1,1600714403,false,false,
199,3,0,0,20,0,1,1,1,1600711015,false,false,
200,13,1,0,10,0,1,1,1,1600714770,false,false,
201,10,2,0,13,0,1,1,1,1600712072,false,false,
202,9,0,0,14,0,1,1,1,1600715188,false,false,
203,15,1,0,16,0,1,1,1,1600713635,false,false,
204,25,0,0,10,0,1,1,1,1600714947,false,false,
205,6,0,0,9,0,1,1,1,1600715347,false,false,
206,14,0,2,7,0,1,1,1,1600713741,false,false,
207,8,1,0,15,0,1,1,1,1600713481,false,false,
208,8,1,0,18,0,1,1,1,1600715055,false,false,
209,10,0,0,17,0,1,1,1,1600714767,false,false,
210,0,0,1,22,0,1,1,1,1600714634,false,false,
211,14,0,0,1,0,1,1,1,1600715228,false,false,
212,18,0,0,13,0,1,1,1,1600714913,false,false,
213,18,0,3,22,0,1,1,1,1600715150,false,false,
214,16,1,1,22,0,1,1,1,1600715344,false,false,
215,14,0,0,9,0,1,1,1,1600714041,false,false,
216,10,1,0,13,0,1,1,1,1600714429,false,false,
217,11,0,0,16,0,1,1,1,1600715333,false,false,
218,6,0,1,20,0,1,1,1,1600715363,false,false,
219,14,0,0,9,0,1,1,1,1600711067,false,false,
220,13,0,2,18,0,1,1,1,1600714929,false,false,
221,7,0,0,8,0,1,1,1,1600713777,false,false,
222,11,0,0,8,0,1,1,1,1600714597,false,false,
223,31,3,0,34,0,1,1,1,1600705962,false,false,
224,3,1,2,10,0,1,1,1,1600715012,false,false,
225,8,1,0,15,0,1,1,1,1600715318,false,false,
226,15,1,0,4,0,1,1,1,1600715381,false,false,
227,15,1,0,8,0,1,1,1,1600715168,false,false,
228,5,1,1,13,0,1,1,1,1600714354,false,false,
229,7,1,0,0,0,1,1,1,1600714174,false,false,
230,1,0,0,22,0,1,1,1,1600713721,false,false,
232,8,0,0,7,0,1,1,1,1600714530,false,false,
233,16,0,0,11,0,1,1,1,1600712185,false,false,
234,6,1,0,9,0,1,1,1,1600706860,false,false,
236,2,0,0,25,0,1,1,1,1600712726,false,false,
237,2,1,0,13,0,1,1,1,1600714953,false,false,
239,1,0,0,14,0,1,1,1,1600715074,false,false,
241,2,0,0,17,0,1,1,1,1600713460,false,false,
242,12,0,0,8,0,1,1,1,1600714485,false,false,
243,11,0,1,19,0,1,1,1,1600714684,false,false,
244,22,1,0,9,0,1,1,1,1600715310,false,false,
245,11,1,0,12,0,1,1,1,1600715065,false,false,
246,6,0,0,13,0,1,1,1,1600715106,false,false,
247,11,0,0,12,0,1,1,1,1600714774,false,false,
248,6,0,0,9,0,1,1,1,1600713918,false,false,
249,13,1,2,4,0,1,1,1,1600713886,false,false,
250,10,0,0,13,0,1,1,1,1600715205,false,false,
251,8,1,0,11,0,1,1,1,1600715300,false,false,
253,10,1,0,9,0,1,1,1,1600714842,false,false,
254,7,0,0,32,0,1,1,1,1600715276,false,false,
255,10,0,2,11,0,1,1,1,1600715397,false,false,
256,11,0,0,12,0,1,1,1,1600715375,false,false,
257,4,0,1,14,0,1,1,1,1600713786,false,false,
258,1,1,0,14,0,1,1,1,1600715201,false,false,
259,6,0,0,9,0,1,1,1,1600689256,false,false,
260,12,1,0,3,0,1,1,1,1600714264,false,false,
261,15,0,1,11,0,1,1,1,1600715096,false,false,
262,15,0,0,12,0,1,1,1,1600714454,false,false,
263,9,0,0,6,0,1,1,1,1600714591,false,false,
264,5,1,0,10,0,1,1,1,1600715138,false,false,
265,5,0,0,10,0,1,1,1,1600715252,false,false,
266,5,0,0,14,0,1,1,1,1600714881,false,false,
267,10,0,0,9,0,1,1,1,1600677056,false,false,
268,11,2,0,8,0,1,1,1,1600709403,false,false,
269,9,0,0,14,0,1,1,1,1600714996,false,false,
270,10,1,1,8,0,1,1,1,1600715175,false,false,
271,6,0,0,9,0,1,1,1,1600714767,false,false,
272,1,1,1,21,0,1,1,1,1600714846,false,false,
273,5,1,0,10,0,1,1,1,1600714727,false,false,
274,5,2,0,14,0,1,1,1,1600710624,false,false,
275,7,0,1,11,0,1,1,1,1600712737,false,false,
276,15,1,0,16,0,1,1,1,1600713950,false,false,
277,13,0,0,10,0,1,1,1,1600715265,false,false,
278,4,0,0,27,0,1,1,1,1600714891,false,false,
279,4,0,0,11,0,1,1,1,1600713024,false,false,
280,21,0,1,9,0,1,1,1,1600715411,false,false,
281,14,0,0,5,0,1,1,1,1600715267,false,false,
282,11,1,1,7,0,1,1,1,1600715256,false,false,
283,3,1,2,17,0,1,1,1,1600711812,false,false,
284,8,1,0,11,0,1,1,1,1600712578,false,false,
285,19,1,0,4,0,1,1,1,1600713942,false,false,
286,6,4,0,9,0,1,1,1,1600714893,false,false,
287,8,0,0,7,0,1,1,1,1600715336,false,false,
288,1,0,0,14,0,1,1,1,1600714139,false,false,
289,6,0,0,17,0,1,1,1,1600714906,false,false,
290,9,0,0,18,0,1,1,1,1600715205,false,false,
291,15,0,0,20,0,1,1,1,1600714585,false,false,
292,13,0,1,13,0,1,1,1,1600715370,false,false,
293,3,0,1,15,0,1,1,1,1600713910,false,false,
294,22,2,0,1,0,1,1,1,1600715215,false,false,
297,18,0,1,4,0,1,1,1,1600713790,false,false,
301,11,0,0,11,0,1,1,1,1600715230,false,false,
302,9,2,0,14,0,1,1,1,1600715204,false,false,
303,5,0,0,14,0,1,1,1,1600712603,false,false,
304,2,0,0,17,0,1,1,1,1600714290,false,false,
305,1,0,0,18,0,1,1,1,1600711664,false,false,
306,3,1,0,30,0,1,1,1,1600713864,false,false,
307,21,1,0,2,0,1,1,1,1600715336,false,false,
308,13,0,1,3,0,1,1,1,1600714992,false,false,
309,4,0,0,15,0,1,1,1,1600715317,false,false,
311,9,1,0,6,0,1,1,1,1600713750,false,false,
312,19,4,0,12,0,1,1,1,1600715242,false,false,
313,11,1,0,8,0,1,1,1,1600711963,false,false,
314,15,1,0,24,0,1,1,1,1600714417,false,false,
315,6,0,0,13,0,1,1,1,1600713361,false,false,
316,2,0,2,15,0,1,1,1,1600715165,false,false,
317,15,1,0,8,0,1,1,1,1600715113,false,false,
318,11,1,1,15,0,1,1,1,1600714609,false,false,
319,12,0,1,14,0,1,1,1,1600710829,false,false,
320,9,0,0,14,0,1,1,1,1600715282,false,false,
321,8,0,0,23,0,1,1,1,1600714387,false,false,
322,6,0,0,13,0,1,1,1,1600714440,false,false,
323,7,0,0,12,0,1,1,1,1600713791,false,false,
324,14,0,1,8,0,1,1,1,1600712209,false,false,
325,8,0,0,7,0,1,1,1,1600714875,false,false,
327,7,0,0,12,0,1,1,1,1600714927,false,false,
328,14,0,0,5,0,1,1,1,1600715396,false,false,
329,20,0,1,30,0,1,1,1,1600714761,false,false,
330,12,0,0,10,0,1,1,1,1600714849,false,false,
331,5,1,0,18,0,1,1,1,1600714689,false,false,
332,12,1,0,7,0,1,1,1,1600713048,false,false,
333,6,0,0,17,0,1,1,1,1600714620,false,false,
334,9,0,0,14,0,1,1,1,1600714037,false,false,
335,19,1,1,3,0,1,1,1,1600714749,false,false,
336,10,1,0,13,0,1,1,1,1600712247,false,false,
337,14,0,0,5,0,1,1,1,1600714070,false,false,
338,5,1,0,10,0,1,1,1,1600712466,false,false,
339,7,0,0,12,0,1,1,1,1600713914,false,false,
340,14,0,0,9,0,1,1,1,1600715275,false,false,
341,4,0,0,11,0,1,1,1,1600715222,false,false,
342,5,1,0,10,0,1,1,1,1600713304,false,false,
343,0,0,0,19,0,1,1,1,1600714626,false,false,
344,6,0,0,9,0,1,1,1,1600714563,false,false,
345,8,0,0,15,0,1,1,1,1600715221,false,false,
346,10,0,0,5,0,1,1,1,1600715300,false,false,
347,12,0,0,19,0,1,1,1,1600711324,false,false,
348,8,0,0,19,0,1,1,1,1600711621,false,false,
349,13,1,2,0,0,1,1,1,1600711929,false,false,
350,6,0,0,21,0,1,1,1,1600712720,false,false,
351,10,0,0,9,0,1,1,1,1600714662,false,false,
355,5,0,0,10,0,1,1,1,1600712244,false,false,
356,6,0,0,5,0,1,1,1,1600714661,false,false,
357,1,0,2,12,0,1,1,1,1600714088,false,false,
358,11,0,0,12,0,1,1,1,1600713828,false,false,
359,6,2,0,17,0,1,1,1,1600714669,false,false,
360,3,2,0,8,0,1,1,1,1600715018,false,false,
361,7,0,0,16,0,1,1,1,1600712911,false,false,
362,5,2,0,10,0,1,1,1,1600714742,false,false,
363,17,0,0,6,0,1,1,1,1600714643,false,false,
364,9,1,2,4,0,1,1,1,1600715358,false,false,
365,16,0,0,7,0,1,1,1,1600714056,false,false,
366,3,1,1,11,0,1,1,1,1600715308,false,false,
367,9,0,0,10,0,1,1,1,1600714382,false,false,
368,9,0,1,13,0,1,1,1,1600715159,false,false,
370,2,0,0,13,0,1,1,1,1600714863,false,false,
371,4,0,1,14,0,1,1,1,1600714284,false,false,
372,10,0,1,16,0,1,1,1,1600715393,false,false,
373,7,0,0,20,0,1,1,1,1600714590,false,false,
374,9,0,0,14,0,1,1,1,1600712014,false,false,
375,9,0,0,18,0,1,1,1,1600714624,false,false,
376,6,0,2,31,0,1,1,1,1600715096,false,false,
377,14,1,0,13,0,1,1,1,1600714595,false,false,
378,4,0,0,19,0,1,1,1,1600715115,false,false,
379,9,0,0,10,0,1,1,1,1600710401,false,false,
380,14,0,1,8,0,1,1,1,1600712223,false,false,
381,8,0,0,15,0,1,1,1,1600711380,false,false,
383,3,1,0,12,0,1,1,1,1600714548,false,false,
384,9,0,0,10,0,1,1,1,1600715342,false,false,
385,6,1,0,13,0,1,1,1,1600714877,false,false,
387,10,0,0,13,0,1,1,1,1600713811,false,false,
388,17,1,0,32,0,1,1,1,1600714483,false,false,
389,10,0,0,5,0,1,1,1,1600714679,false,false,
390,4,1,0,6,1,1,1,1,1600715283,false,false,
391,8,0,0,7,0,1,1,1,1600713377,false,false,
392,5,0,0,10,0,1,1,1,1600709210,false,false,
393,6,1,0,9,0,1,1,1,1600714458,false,false,
394,4,0,0,15,0,1,1,1,1600715072,false,false,
396,6,0,0,33,0,1,1,1,1600714099,false,false,
397,14,0,0,25,0,1,1,1,1600714800,false,false,
399,8,0,0,19,0,1,1,1,1600713540,false,false,
401,3,0,0,28,0,1,1,1,1600715312,false,false,
403,6,1,0,17,0,1,1,1,1600714759,false,false,
404,25,0,0,2,0,1,1,1,1600714383,false,false,
406,8,1,2,17,0,1,1,1,1600715107,false,false,
407,3,0,1,15,0,1,1,1,1600677316,false,false,
408,14,1,1,18,0,1,1,1,1600714802,false,false,
409,2,0,0,21,0,1,1,1,1600701805,false,false,
413,8,0,0,7,0,1,1,1,1600713812,false,false,
414,10,1,0,5,0,1,1,1,1600714459,false,false,
415,6,2,0,5,0,1,1,1,1600712333,false,false,
417,8,1,0,11,0,1,1,1,1600714826,false,false,
418,5,0,0,10,0,1,1,1,1600714473,false,false,
419,8,4,0,15,0,1,1,1,1600713551,false,false,
421,15,0,0,4,0,1,1,1,1600709868,false,false,
422,1,0,0,26,0,1,1,1,1600712906,false,false,
423,9,0,0,6,0,1,1,1,1600715012,false,false,
424,1,0,0,14,0,1,1,1,1600709458,false,false,
425,13,1,3,12,0,1,1,1,1600712380,false,false,
426,12,5,0,15,0,1,1,1,1600709092,false,false,
427,7,0,0,8,0,1,1,1,1600715058,false,false,
428,3,0,0,12,0,1,1,1,1600714118,false,false,
429,12,1,0,15,0,1,1,1,1600714987,false,false,
430,11,0,0,12,0,1,1,1,1600708183,false,false,
431,16,1,0,17,0,1,1,1,1600713057,false,false,
432,21,0,0,10,0,1,1,1,1600707367,false,false,
433,3,0,0,19,1,1,1,1,1600711894,false,false,
437,10,0,0,5,0,1,1,1,1600714174,false,false,
438,14,0,0,5,0,1,1,1,1600714952,false,false,
439,3,0,1,11,0,1,1,1,1600715266,false,false,
440,4,0,1,10,0,1,1,1,1600714755,false,false,
441,6,1,0,9,0,1,1,1,1600714914,false,false,
442,10,0,0,9,0,1,1,1,1600713540,false,false,
443,10,2,0,5,0,1,1,1,1600681651,false,false,
444,7,0,0,8,0,1,1,1,1600678270,false,false,
445,8,0,0,3,0,1,1,1,1600693988,false,false,
446,12,3,0,11,0,1,1,1,1600704314,false,false,
447,11,1,0,8,0,1,1,1,1600707580,false,false,
448,12,0,1,18,0,1,1,1,1600708528,false,false,
452,6,1,0,13,0,1,1,1,1600715225,false,false,
453,12,1,0,22,0,1,1,1,1600713806,false,false,
454,11,0,0,8,0,1,1,1,1600713745,false,false,
455,18,3,0,9,0,1,1,1,1600715341,false,false,
456,19,2,0,8,0,1,1,1,1600713662,false,false,
457,17,1,0,11,0,1,1,1,1600715406,false,false,
458,11,0,1,18,1,1,1,1,1600715333,false,false,
459,4,0,0,11,0,1,1,1,1600713354,false,false,
460,12,0,0,11,0,1,1,1,1600714707,false,false,
461,11,0,0,8,0,1,1,1,1600701702,false,false,
462,4,1,0,7,0,1,1,1,1600713061,false,false,
463,6,2,0,17,0,1,1,1,1600713303,false,false,
464,6,0,0,9,0,1,1,1,1600710264,false,false,
465,11,1,0,4,0,1,1,1,1600712507,false,false,
466,12,0,0,3,0,1,1,1,1600714788,false,false,
467,2,1,0,13,0,1,1,1,1600710601,false,false,
468,20,0,0,11,0,1,1,1,1600715262,false,false,
469,7,0,0,20,0,1,1,1,1600712052,false,false,
470,13,0,1,5,0,1,1,1,1600715011,false,false,
471,8,2,0,11,0,1,1,1,1600714050,false,false,
472,7,2,0,12,0,1,1,1,1600715221,false,false,
473,4,0,0,11,0,1,1,1,1600715240,false,false,
474,7,1,0,12,0,1,1,1,1600714549,false,false,
475,3,0,0,16,0,1,1,1,1600709514,false,false,
476,11,1,0,12,0,1,1,1,1600712482,false,false,
477,2,0,0,13,0,1,1,1,1600713103,false,false,
478,12,0,0,23,0,1,1,1,1600714776,false,false,
479,7,1,1,7,0,1,1,1,1600707903,false,false,
480,15,0,0,12,0,1,1,1,1600703068,false,false,
481,15,0,1,15,0,1,1,1,1600715165,false,false,
482,6,0,0,13,0,1,1,1,1600713170,false,false,
483,13,0,2,0,0,1,1,1,1600714160,false,false,
484,15,0,0,16,0,1,1,1,1600702821,false,false,
485,8,0,1,14,0,1,1,1,1600715269,false,false,
486,7,0,0,20,0,1,1,1,1600713895,false,false,
487,10,0,0,9,0,1,1,1,1600705624,false,false,
489,0,0,0,3,0,0,1,1,1600278700,false,false,
490,6,0,1,9,0,1,1,1,1600710235,false,false,
491,12,9,0,19,0,1,1,1,1600714959,false,false,
492,6,0,0,9,0,1,1,1,1600713265,false,false,
493,6,0,0,33,0,1,1,1,1600701307,false,false,
495,3,0,1,15,0,1,1,1,1600706147,false,false,
496,9,0,0,14,0,1,1,1,1600714679,false,false,
497,6,1,0,11,0,1,1,1,1600714084,false,false,
498,4,0,0,9,0,1,1,1,1600715131,false,false,
499,7,0,0,8,0,1,1,1,1600715108,false,false,
500,12,3,2,1,0,1,1,1,1600713070,false,false,
501,8,0,0,13,0,1,1,1,1600713810,false,false,
502,10,4,0,5,0,1,1,1,1600714558,false,false,
503,0,0,0,27,0,1,1,1,1600715247,false,false,
504,3,0,0,12,0,1,1,1,1600714398,false,false,
505,1,0,0,18,0,1,1,1,1600713937,false,false,
508,20,0,1,5,0,1,1,1,1600715152,false,false,
511,4,0,2,17,0,1,1,1,1600712329,false,false,
512,8,0,0,15,0,1,1,1,1600712751,false,false,
514,6,0,0,13,0,1,1,1,1600713156,false,false,
515,3,0,0,16,0,1,1,1,1600707854,false,false,
516,28,2,1,2,0,1,1,1,1600715014,false,false,
517,13,2,0,18,0,1,1,1,1600715195,false,false,
518,9,1,0,6,0,1,1,1,1600706517,false,false,
519,16,1,3,4,0,1,1,1,1600715276,false,false,
520,10,0,0,17,0,1,1,1,1600714800,false,false,
521,6,0,0,9,0,1,1,1,1600710950,false,false,
522,7,0,0,12,0,1,1,1,1600715278,false,false,
523,12,0,0,10,0,1,1,1,1600715168,false,false,
524,15,0,1,7,0,1,1,1,1600714797,false,false,
525,3,1,0,20,0,1,1,1,1600715275,false,false,
526,14,2,0,5,0,1,1,1,1600713275,false,false,
527,6,3,0,20,0,1,1,1,1600715201,false,false,
528,9,0,0,14,0,1,1,1,1600712776,false,false,
529,1,0,0,18,0,1,1,1,1600710864,false,false,
530,14,0,0,9,0,1,1,1,1600713739,false,false,
531,9,0,1,9,0,1,1,1,1600713408,false,false,
532,10,0,0,13,0,1,1,1,1600715032,false,false,
533,5,0,0,10,0,1,1,1,1600714829,false,false,
534,15,1,1,6,1,1,1,1,1600715281,false,false,
535,3,0,0,12,0,1,1,1,1600715047,false,false,
536,6,4,0,9,0,1,1,1,1600713743,false,false,
537,10,0,2,6,0,1,1,1,1600712984,false,false,
538,6,0,0,9,0,1,1,1,1600711642,false,false,
539,11,0,1,11,0,1,1,1,1600715364,false,false,
540,7,0,0,12,0,1,1,1,1600712662,false,false,
541,5,0,0,10,0,1,1,1,1600713879,false,false,
542,14,2,0,9,0,1,1,1,1600715297,false,false,
543,7,0,0,12,0,1,1,1,1600715105,false,false,
544,8,0,0,3,0,1,1,1,1600714909,false,false,
545,3,0,1,11,0,1,1,1,1600715271,false,false,
546,15,0,1,11,0,1,1,1,1600712991,false,false,
547,3,0,0,16,0,1,1,1,1600710522,false,false,
548,9,1,0,16,0,1,1,1,1600714750,false,false,
549,12,0,0,3,0,1,1,1,1600712706,false,false,
550,8,0,0,7,0,1,1,1,1600714487,false,false,
